col
"{row: 11563, column: ""$Amount""}: ""-0.72"" is not Positive"
"{row: 11584, column: ""$Amount""}: ""-4.94"" is not Positive"
"{row: 11733, column: ""$Amount""}: ""-0.03"" is not Positive"
"{row: 11810, column: ""$Amount""}: ""-14.08"" is not Positive"
"{row: 11831, column: ""$Amount""}: ""-48.4"" is not Positive"
"{row: 11879, column: ""$Amount""}: ""-1.41"" is not Positive"
"{row: 11886, column: ""$Amount""}: ""-1.82"" is not Positive"
"{row: 11933, column: ""$Amount""}: ""-246.4"" is not Positive"
"{row: 12002, column: ""$Amount""}: ""-5.1"" is not Positive"
"{row: 12013, column: ""$Amount""}: ""-81.84"" is not Positive"
"{row: 12024, column: ""$Amount""}: ""-123.64"" is not Positive"
"{row: 12087, column: ""$Amount""}: ""-71.28"" is not Positive"
"{row: 12139, column: ""$Amount""}: ""-0.74"" is not Positive"
"{row: 12222, column: ""$Amount""}: ""-153.12"" is not Positive"
"{row: 12246, column: ""$Amount""}: ""-70.4"" is not Positive"
"{row: 12287, column: ""$Amount""}: ""-6.77"" is not Positive"
"{row: 12347, column: ""$Amount""}: ""-265.76"" is not Positive"
"{row: 12420, column: ""$Amount""}: ""-352.0"" is not Positive"
"{row: 12442, column: ""$Amount""}: ""-220.88"" is not Positive"
"{row: 12447, column: ""$Amount""}: ""-3.19"" is not Positive"
"{row: 12504, column: ""$Amount""}: ""-88.44"" is not Positive"
"{row: 12535, column: ""$Amount""}: ""-3.16"" is not Positive"
"{row: 12574, column: ""$Amount""}: ""-288.2"" is not Positive"
"{row: 12583, column: ""$Amount""}: ""-660.0"" is not Positive"
"{row: 12676, column: ""$Amount""}: ""-0.26"" is not Positive"
"{row: 12770, column: ""$Amount""}: ""-1.84"" is not Positive"
"{row: 12797, column: ""$Amount""}: ""-5.63"" is not Positive"
"{row: 12956, column: ""$Amount""}: ""-17.74"" is not Positive"
"{row: 12965, column: ""$Amount""}: ""-21.24"" is not Positive"
"{row: 12967, column: ""$Amount""}: ""-4.67"" is not Positive"
"{row: 12975, column: ""$Amount""}: ""-179.96"" is not Positive"
"{row: 13014, column: ""$Amount""}: ""-81.31"" is not Positive"
"{row: 13016, column: ""$Amount""}: ""-8.14"" is not Positive"
"{row: 13113, column: ""$Amount""}: ""-8.56"" is not Positive"
"{row: 13126, column: ""Accountstatus""}: ""nan"" this field cannot be null"
"{row: 13127, column: ""Accountstatus""}: ""nan"" this field cannot be null"
"{row: 13128, column: ""Accountstatus""}: ""nan"" this field cannot be null"
"{row: 13129, column: ""Accountstatus""}: ""nan"" this field cannot be null"
"{row: 13130, column: ""Accountstatus""}: ""nan"" this field cannot be null"
"{row: 13131, column: ""Accountstatus""}: ""nan"" this field cannot be null"
